BUYER_STATE,BUYER_COUNTY,YEAR,QUANTITY,DOSAGE_UNIT
NJ,PASSAIC,2010,18.0,3400.0
NJ,PASSAIC,2011,21.0,3700.0
NJ,PASSAIC,2012,12.0,2000.0
NJ,SALEM,2006,1.0,100.0
NJ,SALEM,2007,1.0,100.0
NJ,SALEM,2009,106.0,10600.0
NJ,SALEM,2010,81.0,10100.0
NJ,SALEM,2011,114.0,12200.0
NJ,SALEM,2012,80.0,8800.0
NJ,SOMERSET,2006,15.0,1900.0
NJ,SOMERSET,2007,8.0,800.0
NJ,SOMERSET,2008,2.0,1000.0
NJ,SOMERSET,2009,1.0,100.0
NJ,SOMERSET,2010,9.0,1700.0
NJ,SOMERSET,2011,17.0,1700.0
NJ,SOMERSET,2012,2.0,200.0
NJ,SUSSEX,2006,5.0,500.0
NJ,SUSSEX,2007,1.0,100.0
NJ,SUSSEX,2008,4.0,400.0
NJ,SUSSEX,2009,2.0,200.0
NJ,SUSSEX,2010,2.0,200.0
NJ,SUSSEX,2011,1.0,100.0
NJ,UNION,2006,89.0,10900.0
NJ,UNION,2007,139.0,16700.0
NJ,UNION,2008,66.0,7800.0
NJ,UNION,2009,219.0,70700.0
NJ,UNION,2010,31.0,3500.0
NJ,UNION,2011,26.0,3000.0
NJ,UNION,2012,70.0,7000.0
NJ,WARREN,2006,9.0,2100.0
NJ,WARREN,2007,1.0,500.0
NJ,WARREN,2008,6.0,1800.0
NJ,WARREN,2010,6.0,600.0
NJ,WARREN,2011,2.0,600.0
NJ,WARREN,2012,1.0,100.0
NM,BERNALILLO,2006,271.0,92300.0
NM,BERNALILLO,2007,312.0,92400.0
NM,BERNALILLO,2008,302.0,104200.0
NM,BERNALILLO,2009,460.0,141570.0
NM,BERNALILLO,2010,366.0,110600.0
NM,BERNALILLO,2011,438.0,121900.0
NM,BERNALILLO,2012,467.0,116490.0
NM,CHAVES,2006,61.0,15700.0
NM,CHAVES,2007,53.0,16100.0
NM,CHAVES,2008,82.0,24200.0
NM,CHAVES,2009,64.0,17600.0
NM,CHAVES,2010,28.0,9200.0
NM,CHAVES,2011,90.0,26600.0
NM,CHAVES,2012,73.0,17700.0
NM,CIBOLA,2011,3.0,300.0
NM,COLFAX,2006,40.0,1200.0
NM,COLFAX,2009,10.0,1000.0
NM,COLFAX,2010,1.0,500.0
NM,COLFAX,2011,1.0,500.0
NM,CURRY,2006,6.0,3000.0
NM,CURRY,2007,5.0,900.0
NM,CURRY,2008,30.0,9400.0
NM,CURRY,2009,13.0,2900.0
NM,CURRY,2010,18.0,7400.0
NM,CURRY,2011,42.0,9800.0
NM,CURRY,2012,40.0,11600.0
NM,DONA ANA,2006,85.0,30100.0
NM,DONA ANA,2007,90.0,25000.0
NM,DONA ANA,2008,101.0,25400.0
NM,DONA ANA,2009,120.0,36400.0
NM,DONA ANA,2010,110.0,36600.0
NM,DONA ANA,2011,130.0,37800.0
NM,DONA ANA,2012,139.0,34300.0
NM,EDDY,2006,49.0,14500.0
NM,EDDY,2007,47.0,12300.0
NM,EDDY,2008,39.0,10300.0
NM,EDDY,2009,33.0,8900.0
NM,EDDY,2010,25.0,5300.0
NM,EDDY,2011,15.0,1500.0
NM,EDDY,2012,22.0,4600.0
NM,GRANT,2006,24.0,6800.0
NM,GRANT,2007,8.0,1200.0
NM,GRANT,2009,4.0,800.0
NM,GRANT,2010,7.0,3500.0
NM,GRANT,2011,15.0,3100.0
NM,GRANT,2012,15.0,6300.0
NM,LEA,2006,44.0,13600.0
NM,LEA,2007,46.0,7800.0
NM,LEA,2008,24.0,8400.0
NM,LEA,2009,22.0,6200.0
NM,LEA,2010,57.0,16500.0
NM,LEA,2011,58.0,17000.0
NM,LEA,2012,89.0,15300.0
NM,LINCOLN,2006,11.0,2300.0
NM,LINCOLN,2007,12.0,2400.0
NM,LINCOLN,2008,17.0,6500.0
NM,LINCOLN,2009,18.0,5400.0
NM,LINCOLN,2010,36.0,12000.0
NM,LINCOLN,2011,42.0,6600.0
NM,LINCOLN,2012,81.0,16100.0
NM,LUNA,2012,1.0,100.0
NM,MCKINLEY,2006,7.0,2700.0
NM,MCKINLEY,2007,17.0,6100.0
NM,MCKINLEY,2008,19.0,5500.0
NM,MCKINLEY,2009,19.0,4700.0
NM,MCKINLEY,2010,39.0,10300.0
NM,MCKINLEY,2011,43.0,13500.0
NM,MCKINLEY,2012,30.0,7400.0
NM,OTERO,2006,25.0,7700.0
NM,OTERO,2007,21.0,5700.0
NM,OTERO,2008,33.0,7300.0
NM,OTERO,2009,65.0,17300.0
NM,OTERO,2010,62.0,13400.0
NM,OTERO,2011,34.0,7100.0
NM,OTERO,2012,17.0,7300.0
NM,QUAY,2009,4.0,2000.0
NM,RIO ARRIBA,2006,25.0,8100.0
NM,RIO ARRIBA,2007,22.0,7400.0
NM,RIO ARRIBA,2008,30.0,7000.0
NM,RIO ARRIBA,2009,36.0,10400.0
NM,RIO ARRIBA,2010,49.0,12500.0
NM,RIO ARRIBA,2011,67.0,10700.0
NM,RIO ARRIBA,2012,34.0,8200.0
NM,ROOSEVELT,2006,9.0,4500.0
NM,ROOSEVELT,2007,13.0,4900.0
NM,ROOSEVELT,2008,11.0,3900.0
NM,ROOSEVELT,2009,6.0,3000.0
NM,ROOSEVELT,2010,2.0,1000.0
NM,ROOSEVELT,2011,11.0,3100.0
NM,ROOSEVELT,2012,6.0,2600.0
NM,SAN JUAN,2006,24.0,9200.0
NM,SAN JUAN,2007,19.0,6300.0
NM,SAN JUAN,2008,49.0,20500.0
NM,SAN JUAN,2009,62.0,22200.0
NM,SAN JUAN,2010,48.0,16800.0
NM,SAN JUAN,2011,56.0,15200.0
NM,SAN JUAN,2012,73.0,18900.0
NM,SAN MIGUEL,2006,7.0,3100.0
NM,SAN MIGUEL,2007,4.0,800.0
NM,SAN MIGUEL,2008,12.0,4800.0
NM,SAN MIGUEL,2009,18.0,7400.0
NM,SAN MIGUEL,2010,29.0,9300.0
NM,SAN MIGUEL,2011,16.0,5200.0
NM,SAN MIGUEL,2012,22.0,6600.0
NM,SANDOVAL,2006,43.0,14700.0
NM,SANDOVAL,2007,57.0,16100.0
NM,SANDOVAL,2008,76.0,24000.0
NM,SANDOVAL,2009,83.0,23100.0
NM,SANDOVAL,2010,99.0,21500.0
NM,SANDOVAL,2011,123.0,33200.0
NM,SANDOVAL,2012,110.0,24200.0
NM,SANTA FE,2006,98.0,26600.0
NM,SANTA FE,2007,79.0,19500.0
NM,SANTA FE,2008,54.0,18200.0
NM,SANTA FE,2009,75.0,21500.0
NM,SANTA FE,2010,100.0,28800.0
NM,SANTA FE,2011,118.0,30600.0
NM,SANTA FE,2012,92.0,24800.0
NM,SIERRA,2006,15.0,2700.0
NM,SIERRA,2007,18.0,3000.0
NM,SIERRA,2008,18.0,4200.0
NM,SIERRA,2009,8.0,1200.0
NM,SIERRA,2010,6.0,3000.0
NM,SIERRA,2011,20.0,2000.0
NM,TAOS,2007,4.0,800.0
NM,TAOS,2008,1.0,100.0
NM,TAOS,2009,2.0,200.0
NM,TAOS,2010,15.0,3900.0
NM,TAOS,2011,11.0,4300.0
NM,TAOS,2012,10.0,4600.0
NM,VALENCIA,2006,49.0,14500.0
NM,VALENCIA,2007,43.0,12700.0
NM,VALENCIA,2008,40.0,15200.0
NM,VALENCIA,2009,36.0,11600.0
NM,VALENCIA,2010,41.0,12100.0
NM,VALENCIA,2011,68.0,15600.0
NM,VALENCIA,2012,34.0,10200.0
NV,CARSON CITY,2006,49.0,7300.0
NV,CARSON CITY,2008,3.0,300.0
NV,CARSON CITY,2009,8.0,800.0
NV,CARSON CITY,2010,3.0,1500.0
NV,CARSON CITY,2011,6.0,2600.0
NV,CARSON CITY,2012,21.0,6500.0
NV,CHURCHILL,2012,8.0,2000.0
NV,CLARK,2006,355.0,50620.0
NV,CLARK,2007,133.0,24340.0
NV,CLARK,2008,473.0,76560.0
NV,CLARK,2009,414.0,70320.0
NV,CLARK,2010,1041.0,147300.0
NV,CLARK,2011,1028.0,128000.0
NV,CLARK,2012,1505.0,176500.0
NV,DOUGLAS,2012,10.0,1000.0
NV,ELKO,2009,3.0,300.0
NV,HUMBOLDT,2006,18.0,3800.0
NV,HUMBOLDT,2007,11.0,1500.0
NV,HUMBOLDT,2008,2.0,1000.0
NV,HUMBOLDT,2010,4.0,800.0
NV,HUMBOLDT,2011,2.0,1000.0
NV,HUMBOLDT,2012,10.0,3100.0
NV,LYON,2012,14.0,2600.0
NV,NYE,2009,9.0,2100.0
NV,NYE,2010,14.0,2200.0
NV,NYE,2011,28.0,3600.0
NV,NYE,2012,13.0,1700.0
NV,PERSHING,2012,4.0,1600.0
NV,WASHOE,2006,124.0,29200.0
NV,WASHOE,2007,23.0,5100.0
NV,WASHOE,2008,2.0,1000.0
NV,WASHOE,2009,3.0,1500.0
NV,WASHOE,2010,3.0,1500.0
NV,WASHOE,2011,17.0,4500.0
NV,WASHOE,2012,19.0,4700.0
NV,WHITE PINE,2006,3.0,1500.0
NV,WHITE PINE,2007,1.0,500.0
NV,WHITE PINE,2008,1.0,500.0
NV,WHITE PINE,2009,5.0,2500.0
NV,WHITE PINE,2010,1.0,500.0
NV,WHITE PINE,2011,8.0,3800.0
NV,WHITE PINE,2012,7.0,1500.0
NY,ALBANY,2006,114.0,17000.0
NY,ALBANY,2007,153.0,22500.0
NY,ALBANY,2008,204.0,26800.0
NY,ALBANY,2009,173.0,26500.0
NY,ALBANY,2010,174.0,28200.0
NY,ALBANY,2011,193.0,22830.0
NY,ALBANY,2012,226.0,28720.0
NY,ALLEGANY,2006,16.0,5930.0
NY,ALLEGANY,2007,13.0,2100.0
NY,ALLEGANY,2008,7.0,1900.0
NY,ALLEGANY,2009,9.0,4100.0
NY,ALLEGANY,2010,18.0,3000.0
NY,ALLEGANY,2011,23.0,7900.0
NY,ALLEGANY,2012,16.0,4660.0
NY,BRONX,2006,218.0,35400.0
NY,BRONX,2007,170.0,24100.0
NY,BRONX,2008,209.0,29800.0
NY,BRONX,2009,311.0,43900.0
NY,BRONX,2010,457.0,61630.0
NY,BRONX,2011,554.0,72200.0
NY,BRONX,2012,782.0,88520.0
NY,BROOME,2006,50.0,14530.0
NY,BROOME,2007,16.0,3600.0
NY,BROOME,2008,9.0,3300.0
NY,BROOME,2009,26.0,6600.0
NY,BROOME,2010,24.0,4600.0
NY,BROOME,2011,26.0,5000.0
NY,BROOME,2012,24.0,4400.0
NY,CATTARAUGUS,2006,51.0,12780.0
NY,CATTARAUGUS,2007,53.0,15260.0
NY,CATTARAUGUS,2008,64.0,22900.0
NY,CATTARAUGUS,2009,80.0,31200.0
NY,CATTARAUGUS,2010,87.0,27120.0
NY,CATTARAUGUS,2011,85.0,19600.0
NY,CATTARAUGUS,2012,58.0,18100.0
NY,CAYUGA,2006,2.0,200.0
NY,CAYUGA,2008,1.0,100.0
NY,CAYUGA,2009,15.0,1500.0
NY,CAYUGA,2011,8.0,1600.0
NY,CAYUGA,2012,1.0,100.0
NY,CHAUTAUQUA,2006,51.0,7270.0
NY,CHAUTAUQUA,2007,46.0,12490.0
NY,CHAUTAUQUA,2008,46.0,11100.0
NY,CHAUTAUQUA,2009,66.0,11990.0
NY,CHAUTAUQUA,2010,67.0,22080.0
NY,CHAUTAUQUA,2011,34.0,9000.0
NY,CHAUTAUQUA,2012,57.0,18400.0
NY,CHEMUNG,2006,10.0,2200.0
NY,CHEMUNG,2007,1.0,500.0
NY,CHEMUNG,2008,7.0,3100.0
NY,CHEMUNG,2009,2.0,200.0
NY,CHEMUNG,2010,6.0,2200.0
NY,CHEMUNG,2011,30.0,9400.0
NY,CHEMUNG,2012,36.0,6400.0
NY,CHENANGO,2006,10.0,1660.0
NY,CHENANGO,2007,16.0,4190.0
NY,CHENANGO,2008,15.0,3500.0
NY,CHENANGO,2009,14.0,3400.0
NY,CHENANGO,2010,21.0,7700.0
NY,CHENANGO,2011,32.0,7300.0
NY,CHENANGO,2012,73.0,13900.0
NY,CLINTON,2006,51.0,7500.0
NY,CLINTON,2007,92.0,15200.0
NY,CLINTON,2008,156.0,22000.0
NY,CLINTON,2009,200.0,25200.0
NY,CLINTON,2010,284.0,36000.0
NY,CLINTON,2011,272.0,30730.0
NY,CLINTON,2012,332.0,38020.0
NY,COLUMBIA,2006,11.0,1500.0
NY,COLUMBIA,2007,7.0,700.0
NY,COLUMBIA,2008,20.0,2000.0
NY,COLUMBIA,2009,39.0,3900.0
NY,COLUMBIA,2010,43.0,4300.0
NY,COLUMBIA,2011,36.0,3600.0
NY,COLUMBIA,2012,40.0,4000.0
NY,CORTLAND,2007,4.0,400.0
NY,CORTLAND,2012,8.0,800.0
NY,DELAWARE,2006,8.0,1200.0
NY,DELAWARE,2007,27.0,4700.0
NY,DELAWARE,2008,41.0,6100.0
NY,DELAWARE,2009,19.0,2700.0
NY,DELAWARE,2010,29.0,2900.0
NY,DELAWARE,2011,27.0,2700.0
NY,DELAWARE,2012,21.0,2430.0
NY,DUTCHESS,2006,153.0,19700.0
NY,DUTCHESS,2007,220.0,25600.0
NY,DUTCHESS,2008,267.0,39930.0
NY,DUTCHESS,2009,367.0,46700.0
NY,DUTCHESS,2010,364.0,43930.0
NY,DUTCHESS,2011,443.0,52700.0
NY,DUTCHESS,2012,522.0,61000.0
NY,ERIE,2006,260.0,69110.0
NY,ERIE,2007,253.0,77470.0
NY,ERIE,2008,191.0,59700.0
NY,ERIE,2009,234.0,73520.0
NY,ERIE,2010,195.0,56790.0
NY,ERIE,2011,184.0,54690.0
NY,ERIE,2012,168.0,42460.0
NY,ESSEX,2006,34.0,4600.0
NY,ESSEX,2007,36.0,5200.0
NY,ESSEX,2008,28.0,2800.0
NY,ESSEX,2009,45.0,6500.0
NY,ESSEX,2010,65.0,6500.0
NY,ESSEX,2011,58.0,5800.0
NY,ESSEX,2012,82.0,8600.0
NY,FRANKLIN,2006,49.0,6100.0
NY,FRANKLIN,2007,48.0,6000.0
NY,FRANKLIN,2008,93.0,11700.0
NY,FRANKLIN,2009,99.0,13500.0
NY,FRANKLIN,2010,106.0,11330.0
NY,FRANKLIN,2011,121.0,14500.0
NY,FRANKLIN,2012,201.0,20900.0
NY,FULTON,2006,28.0,8000.0
NY,FULTON,2007,36.0,8400.0
NY,FULTON,2008,59.0,10700.0
NY,FULTON,2009,55.0,9500.0
NY,FULTON,2010,50.0,9400.0
NY,FULTON,2011,83.0,13100.0
NY,FULTON,2012,72.0,9320.0
NY,GENESEE,2006,7.0,700.0
NY,GENESEE,2007,2.0,200.0
NY,GENESEE,2008,5.0,1700.0
NY,GENESEE,2009,9.0,2900.0
NY,GENESEE,2010,2.0,600.0
NY,GENESEE,2011,3.0,300.0
NY,GENESEE,2012,10.0,1800.0
NY,GREENE,2006,57.0,9300.0
NY,GREENE,2007,48.0,9300.0
NY,GREENE,2008,71.0,14300.0
NY,GREENE,2009,54.0,7400.0
NY,GREENE,2010,68.0,11200.0
NY,GREENE,2011,109.0,16500.0
NY,GREENE,2012,114.0,12200.0
NY,HERKIMER,2006,46.0,7030.0
NY,HERKIMER,2007,32.0,3200.0
NY,HERKIMER,2008,42.0,4600.0
NY,HERKIMER,2009,53.0,6100.0
NY,HERKIMER,2010,95.0,10630.0
NY,HERKIMER,2011,95.0,11930.0
NY,HERKIMER,2012,164.0,16800.0
NY,JEFFERSON,2006,3.0,1100.0
NY,JEFFERSON,2007,1.0,500.0
NY,JEFFERSON,2009,11.0,1500.0
NY,JEFFERSON,2010,3.0,300.0
NY,JEFFERSON,2012,1.0,500.0
NY,KINGS,2006,107.0,19860.0
NY,KINGS,2007,123.0,24800.0
NY,KINGS,2008,175.0,30230.0
NY,KINGS,2009,113.0,18900.0
NY,KINGS,2010,115.0,22500.0
NY,KINGS,2011,81.0,18900.0
NY,KINGS,2012,90.0,17900.0
NY,LIVINGSTON,2006,12.0,2800.0
NY,LIVINGSTON,2007,21.0,2900.0
NY,LIVINGSTON,2008,13.0,4900.0
NY,LIVINGSTON,2009,21.0,6100.0
NY,LIVINGSTON,2010,18.0,4600.0
NY,LIVINGSTON,2011,12.0,5200.0
NY,LIVINGSTON,2012,13.0,2100.0
NY,MADISON,2006,22.0,3400.0
NY,MADISON,2007,15.0,3100.0
NY,MADISON,2008,10.0,2200.0
NY,MADISON,2009,22.0,3800.0
NY,MADISON,2010,5.0,2500.0
NY,MADISON,2011,9.0,3300.0
NY,MADISON,2012,4.0,2100.0
NY,MONROE,2006,138.0,27000.0
NY,MONROE,2007,139.0,28800.0
NY,MONROE,2008,116.0,17600.0
NY,MONROE,2009,185.0,29300.0
NY,MONROE,2010,178.0,27400.0
NY,MONROE,2011,177.0,24900.0
NY,MONROE,2012,341.0,40960.0
NY,MONTGOMERY,2006,25.0,4600.0
NY,MONTGOMERY,2007,18.0,1800.0
NY,MONTGOMERY,2008,32.0,3600.0
NY,MONTGOMERY,2009,57.0,8500.0
NY,MONTGOMERY,2010,43.0,4300.0
NY,MONTGOMERY,2011,60.0,9200.0
NY,MONTGOMERY,2012,129.0,15330.0
NY,NASSAU,2006,652.0,103040.0
NY,NASSAU,2007,743.0,141190.0
NY,NASSAU,2008,810.0,164340.0
NY,NASSAU,2009,624.0,84800.0
NY,NASSAU,2010,1147.0,176300.0
NY,NASSAU,2011,801.0,94530.0
NY,NASSAU,2012,843.0,99890.0
NY,NEW YORK,2006,181.0,26430.0
NY,NEW YORK,2007,91.0,19500.0
NY,NEW YORK,2008,88.0,17160.0
NY,NEW YORK,2009,66.0,18600.0
NY,NEW YORK,2010,40.0,7200.0
NY,NEW YORK,2011,19.0,3900.0
NY,NEW YORK,2012,51.0,8490.0
NY,NIAGARA,2006,64.0,15660.0
NY,NIAGARA,2007,70.0,16860.0
NY,NIAGARA,2008,58.0,18700.0
NY,NIAGARA,2009,85.0,20200.0
NY,NIAGARA,2010,85.0,27900.0
NY,NIAGARA,2011,30.0,8300.0
NY,NIAGARA,2012,43.0,13600.0
NY,ONEIDA,2006,268.0,59630.0
NY,ONEIDA,2007,161.0,26430.0
NY,ONEIDA,2008,194.0,39800.0
NY,ONEIDA,2009,216.0,36800.0
NY,ONEIDA,2010,257.0,44300.0
NY,ONEIDA,2011,255.0,43430.0
NY,ONEIDA,2012,230.0,43480.0
NY,ONONDAGA,2006,73.0,13300.0
NY,ONONDAGA,2007,11.0,2300.0
NY,ONONDAGA,2008,23.0,2700.0
NY,ONONDAGA,2009,37.0,6200.0
NY,ONONDAGA,2010,53.0,7300.0
NY,ONONDAGA,2011,85.0,10900.0
NY,ONONDAGA,2012,190.0,28330.0
NY,ONTARIO,2006,39.0,12300.0
NY,ONTARIO,2007,22.0,5000.0
NY,ONTARIO,2008,17.0,4900.0
NY,ONTARIO,2009,31.0,6300.0
NY,ONTARIO,2010,20.0,5600.0
NY,ONTARIO,2011,18.0,5800.0
NY,ONTARIO,2012,61.0,10200.0
NY,ORANGE,2006,160.0,24000.0
NY,ORANGE,2007,266.0,31800.0
NY,ORANGE,2008,317.0,46500.0
NY,ORANGE,2009,416.0,59600.0
NY,ORANGE,2010,327.0,45500.0
NY,ORANGE,2011,445.0,58930.0
NY,ORANGE,2012,528.0,67020.0
NY,ORLEANS,2006,18.0,2510.0
NY,ORLEANS,2007,15.0,5100.0
NY,ORLEANS,2008,21.0,6500.0
NY,ORLEANS,2009,10.0,3400.0
NY,ORLEANS,2010,23.0,8660.0
NY,ORLEANS,2011,18.0,4860.0
NY,ORLEANS,2012,19.0,4700.0
NY,OSWEGO,2006,12.0,4800.0
NY,OSWEGO,2007,13.0,4100.0
NY,OSWEGO,2008,13.0,5700.0
NY,OSWEGO,2009,24.0,5600.0
NY,OSWEGO,2010,16.0,6400.0
NY,OSWEGO,2011,54.0,16300.0
NY,OSWEGO,2012,68.0,14200.0
NY,OTSEGO,2006,39.0,4560.0
NY,OTSEGO,2007,29.0,4100.0
NY,OTSEGO,2008,62.0,9000.0
NY,OTSEGO,2009,53.0,7300.0
NY,OTSEGO,2010,78.0,9800.0
NY,OTSEGO,2011,60.0,9600.0
NY,OTSEGO,2012,56.0,7300.0
NY,PUTNAM,2006,106.0,15330.0
NY,PUTNAM,2007,92.0,11200.0
NY,PUTNAM,2008,130.0,15000.0
NY,PUTNAM,2009,75.0,10300.0
NY,PUTNAM,2010,103.0,12800.0
NY,PUTNAM,2011,108.0,11130.0
NY,PUTNAM,2012,53.0,6100.0
NY,QUEENS,2006,115.0,23460.0
NY,QUEENS,2007,106.0,20520.0
NY,QUEENS,2008,239.0,38400.0
NY,QUEENS,2009,106.0,18200.0
NY,QUEENS,2010,76.0,12400.0
NY,QUEENS,2011,81.0,13700.0
NY,QUEENS,2012,173.0,25500.0
NY,RENSSELAER,2006,71.0,12300.0
NY,RENSSELAER,2007,121.0,18100.0
NY,RENSSELAER,2008,179.0,23900.0
NY,RENSSELAER,2009,181.0,24500.0
NY,RENSSELAER,2010,185.0,26500.0
NY,RENSSELAER,2011,186.0,25400.0
NY,RENSSELAER,2012,194.0,27100.0
NY,RICHMOND,2006,159.0,20300.0
NY,RICHMOND,2007,30.0,4200.0
NY,RICHMOND,2008,192.0,22200.0
NY,RICHMOND,2009,24.0,3600.0
NY,RICHMOND,2010,17.0,2900.0
NY,RICHMOND,2011,44.0,6000.0
NY,RICHMOND,2012,25.0,4500.0
NY,ROCKLAND,2006,193.0,50100.0
NY,ROCKLAND,2007,177.0,22500.0
NY,ROCKLAND,2008,176.0,24000.0
NY,ROCKLAND,2009,178.0,26200.0
NY,ROCKLAND,2010,117.0,16690.0
NY,ROCKLAND,2011,163.0,20700.0
NY,ROCKLAND,2012,169.0,24900.0
NY,SAINT LAWRENCE,2006,6.0,600.0
NY,SAINT LAWRENCE,2009,1.0,100.0
NY,SAINT LAWRENCE,2011,5.0,900.0
NY,SAINT LAWRENCE,2012,3.0,700.0
NY,SARATOGA,2006,97.0,17700.0
NY,SARATOGA,2007,46.0,7800.0
NY,SARATOGA,2008,114.0,15400.0
NY,SARATOGA,2009,132.0,19200.0
NY,SARATOGA,2010,152.0,18400.0
NY,SARATOGA,2011,179.0,19500.0
NY,SARATOGA,2012,237.0,27230.0
NY,SCHENECTADY,2006,28.0,3200.0
NY,SCHENECTADY,2007,27.0,4300.0
NY,SCHENECTADY,2008,34.0,5400.0
NY,SCHENECTADY,2009,50.0,7800.0
NY,SCHENECTADY,2010,65.0,7230.0
NY,SCHENECTADY,2011,48.0,5600.0
NY,SCHENECTADY,2012,46.0,7000.0
NY,SCHOHARIE,2006,2.0,200.0
NY,SCHOHARIE,2007,25.0,3700.0
NY,SCHOHARIE,2008,71.0,10300.0
NY,SCHOHARIE,2009,41.0,4900.0
NY,SCHOHARIE,2010,39.0,4300.0
NY,SCHOHARIE,2011,23.0,2300.0
NY,SCHOHARIE,2012,35.0,3500.0
NY,SCHUYLER,2008,2.0,200.0
NY,SCHUYLER,2012,3.0,300.0
NY,SENECA,2006,13.0,3700.0
NY,SENECA,2007,14.0,3400.0
NY,SENECA,2008,4.0,2000.0
NY,SENECA,2009,3.0,1100.0
NY,SENECA,2010,4.0,400.0
NY,SENECA,2011,1.0,100.0
NY,SENECA,2012,12.0,4000.0
NY,STEUBEN,2006,49.0,10100.0
NY,STEUBEN,2007,36.0,8400.0
NY,STEUBEN,2008,45.0,7300.0
NY,STEUBEN,2009,39.0,8300.0
NY,STEUBEN,2010,64.0,14500.0
NY,STEUBEN,2011,56.0,10800.0
NY,STEUBEN,2012,59.0,11600.0
NY,SUFFOLK,2006,768.0,112400.0
NY,SUFFOLK,2007,847.0,118430.0
NY,SUFFOLK,2008,1131.0,153100.0
NY,SUFFOLK,2009,1244.0,173600.0
NY,SUFFOLK,2010,1409.0,178660.0
NY,SUFFOLK,2011,1824.0,221940.0
NY,SUFFOLK,2012,1839.0,221800.0
NY,SULLIVAN,2006,102.0,13800.0
NY,SULLIVAN,2007,157.0,21700.0
NY,SULLIVAN,2008,160.0,21200.0
NY,SULLIVAN,2009,146.0,20600.0
NY,SULLIVAN,2010,185.0,24900.0
NY,SULLIVAN,2011,178.0,23500.0
NY,SULLIVAN,2012,173.0,23760.0
NY,TIOGA,2006,6.0,600.0
NY,TIOGA,2007,24.0,3600.0
NY,TIOGA,2008,7.0,2300.0
NY,TIOGA,2009,20.0,4000.0
NY,TIOGA,2010,9.0,1700.0
NY,TIOGA,2011,4.0,1530.0
NY,TIOGA,2012,22.0,3400.0
NY,TOMPKINS,2006,6.0,1000.0
NY,TOMPKINS,2007,5.0,430.0
NY,TOMPKINS,2008,4.0,2000.0
NY,TOMPKINS,2009,10.0,2600.0
NY,TOMPKINS,2010,12.0,1600.0
NY,TOMPKINS,2011,23.0,2700.0
NY,TOMPKINS,2012,29.0,3800.0
NY,ULSTER,2006,151.0,20300.0
NY,ULSTER,2007,201.0,24100.0
NY,ULSTER,2008,204.0,28000.0
NY,ULSTER,2009,242.0,34800.0
NY,ULSTER,2010,296.0,33930.0
NY,ULSTER,2011,299.0,38830.0
NY,ULSTER,2012,283.0,31900.0
NY,WARREN,2006,36.0,4000.0
NY,WARREN,2007,36.0,4400.0
NY,WARREN,2008,65.0,8900.0
NY,WARREN,2009,93.0,10100.0
NY,WARREN,2010,58.0,5800.0
NY,WARREN,2011,115.0,11830.0
NY,WARREN,2012,99.0,10300.0
NY,WASHINGTON,2006,35.0,5100.0
NY,WASHINGTON,2007,87.0,9100.0
NY,WASHINGTON,2008,70.0,9800.0
NY,WASHINGTON,2009,65.0,8100.0
NY,WASHINGTON,2010,119.0,11830.0
NY,WASHINGTON,2011,134.0,14060.0
NY,WASHINGTON,2012,78.0,11000.0
NY,WAYNE,2006,20.0,6000.0
NY,WAYNE,2007,37.0,8900.0
NY,WAYNE,2008,55.0,8300.0
NY,WAYNE,2009,50.0,9400.0
NY,WAYNE,2010,53.0,9300.0
NY,WAYNE,2011,29.0,8100.0
NY,WAYNE,2012,52.0,10930.0
NY,WESTCHESTER,2006,177.0,28690.0
NY,WESTCHESTER,2007,203.0,29500.0
NY,WESTCHESTER,2008,171.0,29900.0
NY,WESTCHESTER,2009,205.0,30500.0
NY,WESTCHESTER,2010,227.0,32890.0
NY,WESTCHESTER,2011,460.0,71200.0
NY,WESTCHESTER,2012,562.0,74420.0
NY,WYOMING,2006,3.0,1500.0
NY,WYOMING,2008,4.0,2000.0
NY,WYOMING,2009,5.0,2500.0
NY,WYOMING,2010,4.0,1600.0
NY,WYOMING,2011,3.0,700.0
NY,YATES,2006,6.0,2600.0
NY,YATES,2007,5.0,900.0
NY,YATES,2008,1.0,500.0
NY,YATES,2009,4.0,1200.0
NY,YATES,2010,13.0,2500.0
NY,YATES,2011,7.0,2300.0
NY,YATES,2012,5.0,1700.0
OH,ADAMS,2006,4.0,1600.0
OH,ADAMS,2007,4.0,400.0
OH,ADAMS,2011,1.0,100.0
OH,ALLEN,2006,2.0,200.0
OH,ALLEN,2008,3.0,1500.0
OH,ALLEN,2009,9.0,1700.0
OH,ALLEN,2010,12.0,6000.0
OH,ALLEN,2011,8.0,1200.0
OH,ALLEN,2012,6.0,1800.0
OH,ASHTABULA,2006,5.0,2500.0
OH,ASHTABULA,2007,3.0,1100.0
OH,ASHTABULA,2008,1.0,500.0
OH,ASHTABULA,2009,3.0,1100.0
OH,ASHTABULA,2010,3.0,1500.0
OH,ASHTABULA,2011,1.0,100.0
OH,ASHTABULA,2012,4.0,800.0
OH,ATHENS,2006,17.0,5700.0
OH,ATHENS,2007,12.0,3600.0
OH,ATHENS,2008,21.0,6500.0
OH,ATHENS,2009,33.0,10900.0
OH,ATHENS,2010,24.0,6400.0
OH,ATHENS,2011,18.0,4200.0
OH,ATHENS,2012,51.0,7900.0
OH,AUGLAIZE,2006,1.0,500.0
